url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	occupations	occupationCount
https://tasks.org.ai/Dry_and_bake_new_linings_by_placing_inverted_linings_over_burners,_building_fires_in_ladles,_or_by_using_blowtorches.	tasks.org.ai	Task	Dry_and_bake_new_linings_by_placing_inverted_linings_over_burners,_building_fires_in_ladles,_or_by_using_blowtorches.	Dry and bake new linings by placing inverted linings over burners, building fires in ladles, or by using blowtorches.	Dry and bake new linings by placing inverted linings over burners, building fires in ladles, or by using blowtorches.	13824	bake.new.linings.by.inverted.linings.burners	bake	new linings	by	inverted linings burners	1	https://onet.org.ai/Task/13824	1
https://tasks.org.ai/Remove_worn_or_damaged_plastic_block_refractory_linings_of_furnaces,_using_hand_tools.	tasks.org.ai	Task	Remove_worn_or_damaged_plastic_block_refractory_linings_of_furnaces,_using_hand_tools.	Remove worn or damaged plastic block refractory linings of furnaces, using hand tools.	Remove worn or damaged plastic block refractory linings of furnaces, using hand tools.	13825	Remove.worn.or.damaged.plastic.block.refractory.linings.of.furnaces [Remove.worn.of.furnaces,Remove.damaged.plastic.block.refractory.linings.of.furnaces]	Remove	worn or damaged plastic block refractory linings	of	furnaces	1	https://onet.org.ai/Task/13825	1
https://tasks.org.ai/Climb_scaffolding,_carrying_hoses,_and_spray_surfaces_of_cupolas_with_refractory_mixtures,_using_spray_equipment.	tasks.org.ai	Task	Climb_scaffolding,_carrying_hoses,_and_spray_surfaces_of_cupolas_with_refractory_mixtures,_using_spray_equipment.	Climb scaffolding, carrying hoses, and spray surfaces of cupolas with refractory mixtures, using spray equipment.	Climb scaffolding, carrying hoses, and spray surfaces of cupolas with refractory mixtures, using spray equipment.	13827	scaffolding	scaffolding				1	https://onet.org.ai/Task/13827	1
https://tasks.org.ai/Spread_mortar_on_stopper_heads_and_rods,_using_trowels,_and_slide_brick_sleeves_over_rods_to_form_refractory_jackets.	tasks.org.ai	Task	Spread_mortar_on_stopper_heads_and_rods,_using_trowels,_and_slide_brick_sleeves_over_rods_to_form_refractory_jackets.	Spread mortar on stopper heads and rods, using trowels, and slide brick sleeves over rods to form refractory jackets.	Spread mortar on stopper heads and rods, using trowels, and slide brick sleeves over rods to form refractory jackets.	13829	mortar.on.stopper.heads.rods	mortar		on	stopper heads rods	1	https://onet.org.ai/Task/13829	1
https://tasks.org.ai/Dump_and_tamp_clay_in_molds,_using_tamping_tools.	tasks.org.ai	Task	Dump_and_tamp_clay_in_molds,_using_tamping_tools.	Dump and tamp clay in molds, using tamping tools.	Dump and tamp clay in molds, using tamping tools.	13830	tamp.clay.in.molds	tamp	clay	in	molds	1	https://onet.org.ai/Task/13830	1
https://tasks.org.ai/Transfer_clay_structures_to_curing_ovens,_melting_tanks,_and_drawing_kilns,_using_forklifts.	tasks.org.ai	Task	Transfer_clay_structures_to_curing_ovens,_melting_tanks,_and_drawing_kilns,_using_forklifts.	Transfer clay structures to curing ovens, melting tanks, and drawing kilns, using forklifts.	Transfer clay structures to curing ovens, melting tanks, and drawing kilns, using forklifts.	13832	Transfer.clay.structures.to.curing.ovens	Transfer	clay structures	to	curing ovens	1	https://onet.org.ai/Task/13832	1
https://tasks.org.ai/Adhere_to_safety_practices_and_procedures,_such_as_checking_equipment_regularly_and_erecting_barriers_around_work_areas.	tasks.org.ai	Task	Adhere_to_safety_practices_and_procedures,_such_as_checking_equipment_regularly_and_erecting_barriers_around_work_areas.	Adhere to safety practices and procedures, such as checking equipment regularly and erecting barriers around work areas.	Adhere to safety practices and procedures, such as checking equipment regularly and erecting barriers around work areas.	8412	safety.practices.and.procedures [safety.practices,safety.procedures]	safety	practices and procedures			1	https://onet.org.ai/Task/8412	1
https://tasks.org.ai/Drive_vehicles_equipped_with_tools_and_materials_to_job_sites.	tasks.org.ai	Task	Drive_vehicles_equipped_with_tools_and_materials_to_job_sites.	Drive vehicles equipped with tools and materials to job sites.	Drive vehicles equipped with tools and materials to job sites.	8418	Drive.vehicles.equipped.with.tools.materials.job.sites	Drive	vehicles equipped	with	tools materials job sites	1	https://onet.org.ai/Task/8418	1
https://tasks.org.ai/Open_switches_or_attach_grounding_devices_to_remove_electrical_hazards_from_disturbed_or_fallen_lines_or_to_facilitate_repairs.	tasks.org.ai	Task	Open_switches_or_attach_grounding_devices_to_remove_electrical_hazards_from_disturbed_or_fallen_lines_or_to_facilitate_repairs.	Open switches or attach grounding devices to remove electrical hazards from disturbed or fallen lines or to facilitate repairs.	Open switches or attach grounding devices to remove electrical hazards from disturbed or fallen lines or to facilitate repairs.	8413	Open.switches.or.attach.grounding.devices.to.electrical.hazards.disturbed.fallen.lines [Open.switches.to.electrical.hazards.disturbed.fallen.lines,Open.attach.grounding.devices.to.electrical.hazards.disturbed.fallen.lines]	Open	switches or attach grounding devices	to	electrical hazards disturbed fallen lines	1	https://onet.org.ai/Task/8413	1
https://tasks.org.ai/Climb_poles_or_use_truck-mounted_buckets_to_access_equipment.	tasks.org.ai	Task	Climb_poles_or_use_truck-mounted_buckets_to_access_equipment.	Climb poles or use truck-mounted buckets to access equipment.	Climb poles or use truck-mounted buckets to access equipment.	8414	poles.or.use.truck [poles.or.use.truck]	poles	or use truck			1	https://onet.org.ai/Task/8414	1
https://tasks.org.ai/Install,_maintain,_and_repair_electrical_distribution_and_transmission_systems,_including_conduits,_cables,_wires,_and_related_equipment,_such_as_transformers,_circuit_breakers,_and_switches.	tasks.org.ai	Task	Install,_maintain,_and_repair_electrical_distribution_and_transmission_systems,_including_conduits,_cables,_wires,_and_related_equipment,_such_as_transformers,_circuit_breakers,_and_switches.	Install, maintain, and repair electrical distribution and transmission systems, including conduits, cables, wires, and related equipment, such as transformers, circuit breakers, and switches.	Install, maintain, and repair electrical distribution and transmission systems, including conduits, cables, wires, and related equipment, such as transformers, circuit breakers, and switches.	8416	Install.maintain.and.repair.electrical.distribution.and.transmission.systems,.including.conduits,.cables,.wires,.and.related.equipment,.such.as.transformers,.circuit.breakers,.and.switches. [Install.electrical.distribution.and.transmission.systems,maintain.electrical.distribution.and.transmission.systems,repair.electrical.distribution.and.transmission.systems]	Install	maintain and repair electrical distribution and transmission systems, including conduits, cables, wires, and related equipment, such as transformers, circuit breakers, and switches.			1	https://onet.org.ai/Task/8416	1
https://tasks.org.ai/Inspect_and_test_power_lines_and_auxiliary_equipment_to_locate_and_identify_problems,_using_reading_and_testing_instruments.	tasks.org.ai	Task	Inspect_and_test_power_lines_and_auxiliary_equipment_to_locate_and_identify_problems,_using_reading_and_testing_instruments.	Inspect and test power lines and auxiliary equipment to locate and identify problems, using reading and testing instruments.	Inspect and test power lines and auxiliary equipment to locate and identify problems, using reading and testing instruments.	8420	Inspect.test.power.lines.and.auxiliary.equipment.to.locate.and.identify.problems,.using.reading.and.testing.instruments. [Inspect.power.lines.and.auxiliary.equipment.to.problems,test.power.lines.and.auxiliary.equipment.to.problems]	Inspect	test power lines and auxiliary equipment to locate and identify problems, using reading and testing instruments.			1	https://onet.org.ai/Task/8420	1
https://tasks.org.ai/Coordinate_work_assignment_preparation_and_completion_with_other_workers.	tasks.org.ai	Task	Coordinate_work_assignment_preparation_and_completion_with_other_workers.	Coordinate work assignment preparation and completion with other workers.	Coordinate work assignment preparation and completion with other workers.	8419	Coordinate.work.assignment.preparation.and.completion.with.workers [Coordinate.work.assignment.preparation.with.workers,Coordinate.completion.with.workers]	Coordinate	work assignment preparation and completion	with	workers	1	https://onet.org.ai/Task/8419	1
https://tasks.org.ai/Replace_or_straighten_damaged_poles.	tasks.org.ai	Task	Replace_or_straighten_damaged_poles.	Replace or straighten damaged poles.	Replace or straighten damaged poles.	8423	Replace.or.straighten.damaged.poles [Replace.or.straighten.damaged.poles]	Replace	or straighten damaged poles			1	https://onet.org.ai/Task/8423	1
https://tasks.org.ai/String_wire_conductors_and_cables_between_poles,_towers,_trenches,_pylons,_and_buildings,_setting_lines_in_place_and_using_winches_to_adjust_tension.	tasks.org.ai	Task	String_wire_conductors_and_cables_between_poles,_towers,_trenches,_pylons,_and_buildings,_setting_lines_in_place_and_using_winches_to_adjust_tension.	String wire conductors and cables between poles, towers, trenches, pylons, and buildings, setting lines in place and using winches to adjust tension.	String wire conductors and cables between poles, towers, trenches, pylons, and buildings, setting lines in place and using winches to adjust tension.	8421	wire.conductors.and.cables.between.poles [wire.conductors.between.poles,wire.cables.between.poles]	wire	conductors and cables	between	poles	1	https://onet.org.ai/Task/8421	1
https://tasks.org.ai/Attach_cross-arms,_insulators,_and_auxiliary_equipment_to_poles_prior_to_installing_them.	tasks.org.ai	Task	Attach_cross-arms,_insulators,_and_auxiliary_equipment_to_poles_prior_to_installing_them.	Attach cross-arms, insulators, and auxiliary equipment to poles prior to installing them.	Attach cross-arms, insulators, and auxiliary equipment to poles prior to installing them.	8425	Attach.cross	Attach	cross			1	https://onet.org.ai/Task/8425	1
https://tasks.org.ai/Dig_holes,_using_augers,_and_set_poles,_using_cranes_and_power_equipment.	tasks.org.ai	Task	Dig_holes,_using_augers,_and_set_poles,_using_cranes_and_power_equipment.	Dig holes, using augers, and set poles, using cranes and power equipment.	Dig holes, using augers, and set poles, using cranes and power equipment.	8427	Dig.holes	Dig	holes			1	https://onet.org.ai/Task/8427	1
https://tasks.org.ai/Travel_in_trucks,_helicopters,_and_airplanes_to_inspect_lines_for_freedom_from_obstruction_and_adequacy_of_insulation.	tasks.org.ai	Task	Travel_in_trucks,_helicopters,_and_airplanes_to_inspect_lines_for_freedom_from_obstruction_and_adequacy_of_insulation.	Travel in trucks, helicopters, and airplanes to inspect lines for freedom from obstruction and adequacy of insulation.	Travel in trucks, helicopters, and airplanes to inspect lines for freedom from obstruction and adequacy of insulation.	8426	trucks	trucks				1	https://onet.org.ai/Task/8426	1
https://tasks.org.ai/Identify_defective_sectionalizing_devices,_circuit_breakers,_fuses,_voltage_regulators,_transformers,_switches,_relays,_or_wiring,_using_wiring_diagrams_and_electrical-testing_instruments.	tasks.org.ai	Task	Identify_defective_sectionalizing_devices,_circuit_breakers,_fuses,_voltage_regulators,_transformers,_switches,_relays,_or_wiring,_using_wiring_diagrams_and_electrical-testing_instruments.	Identify defective sectionalizing devices, circuit breakers, fuses, voltage regulators, transformers, switches, relays, or wiring, using wiring diagrams and electrical-testing instruments.	Identify defective sectionalizing devices, circuit breakers, fuses, voltage regulators, transformers, switches, relays, or wiring, using wiring diagrams and electrical-testing instruments.	8417	Identify.defective.sectionalizing.devices	Identify	defective sectionalizing devices			1	https://onet.org.ai/Task/8417	1
https://tasks.org.ai/Install_watt-hour_meters_and_connect_service_drops_between_power_lines_and_consumers'_facilities.	tasks.org.ai	Task	Install_watt-hour_meters_and_connect_service_drops_between_power_lines_and_consumers'_facilities.	Install watt-hour meters and connect service drops between power lines and consumers' facilities.	Install watt-hour meters and connect service drops between power lines and consumers' facilities.	8424	Install.watt	Install	watt			1	https://onet.org.ai/Task/8424	1
