ns	type	id	name	description	code	taskType
onet.org.ai	Task	Clean_Or_Degrease_Parts_Using_Wire_Brushes_Portable_Grinders_Or_Chemical_Baths	Clean or degrease parts, using wire brushes, portable grinders, or chemical baths.	Clean or degrease parts, using wire brushes, portable grinders, or chemical baths.	23601	Core
onet.org.ai	Task	Hammer_Out_Bulges_Or_Bends_In_Metal_Workpieces	Hammer out bulges or bends in metal workpieces.	Hammer out bulges or bends in metal workpieces.	23608	Core
onet.org.ai	Task	Check_Grooves_Angles_Or_Gap_Allowances_Using_Micrometers_Calipers_And_Precision_Measuring_Instruments	Check grooves, angles, or gap allowances, using micrometers, calipers, and precision measuring instruments.	Check grooves, angles, or gap allowances, using micrometers, calipers, and precision measuring instruments.	23605	Supplemental
onet.org.ai	Task	Melt_And_Apply_Solder_To_Fill_Holes_Indentations_Or_Seams_Of_Fabricated_Metal_Products_Using_Soldering_Equipment	Melt and apply solder to fill holes, indentations, or seams of fabricated metal products, using soldering equipment.	Melt and apply solder to fill holes, indentations, or seams of fabricated metal products, using soldering equipment.	23609	Supplemental
onet.org.ai	Task	Ignite_Torches_Or_Start_Power_Supplies_And_Strike_Arcs_By_Touching_Electrodes_To_Metals_Being_Welded_Completing_Electrical_Circuits	Ignite torches or start power supplies and strike arcs by touching electrodes to metals being welded, completing electrical circuits.	Ignite torches or start power supplies and strike arcs by touching electrodes to metals being welded, completing electrical circuits.	23588	Supplemental
onet.org.ai	Task	Guide_And_Direct_Flames_Or_Electrodes_On_Or_Across_Workpieces_To_Straighten_Bend_Melt_Or_Build_Up_Metal	Guide and direct flames or electrodes on or across workpieces to straighten, bend, melt, or build up metal.	Guide and direct flames or electrodes on or across workpieces to straighten, bend, melt, or build up metal.	23598	Supplemental
onet.org.ai	Task	Use_Fire_Suppression_Methods_In_Industrial_Emergencies	Use fire suppression methods in industrial emergencies.	Use fire suppression methods in industrial emergencies.	23610	Supplemental
onet.org.ai	Task	Preheat_Workpieces_Prior_To_Welding_Or_Bending_Using_Torches_Or_Heating_Furnaces	Preheat workpieces prior to welding or bending, using torches or heating furnaces.	Preheat workpieces prior to welding or bending, using torches or heating furnaces.	23595	Supplemental
onet.org.ai	Task	Set_Up_And_Use_Ladders_And_Scaffolding_As_Necessary_To_Complete_Work	Set up and use ladders and scaffolding as necessary to complete work.	Set up and use ladders and scaffolding as necessary to complete work.	23607	Supplemental
onet.org.ai	Task	Operate_Metal_Shaping_Straightening_And_Bending_Machines_Such_As_Brakes_And_Shears	Operate metal shaping, straightening, and bending machines, such as brakes and shears.	Operate metal shaping, straightening, and bending machines, such as brakes and shears.	23606	Supplemental
onet.org.ai	Task	Analyze_Engineering_Drawings_Blueprints_Specifications_Sketches_Work_Orders_And_Material_Safety_Data_Sheets_To_Plan_Layout_Assembly_And_Operations	Analyze engineering drawings, blueprints, specifications, sketches, work orders, and material safety data sheets to plan layout, assembly, and operations.	Analyze engineering drawings, blueprints, specifications, sketches, work orders, and material safety data sheets to plan layout, assembly, and operations.	23611	n/a
onet.org.ai	Task	Read_Blueprints_Work_Orders_Or_Production_Schedules_To_Determine_Product_Or_Job_Instructions_Or_Specifications	Read blueprints, work orders, or production schedules to determine product or job instructions or specifications.	Read blueprints, work orders, or production schedules to determine product or job instructions or specifications.	10274	Core
onet.org.ai	Task	Inspect_Measure_Or_Test_Completed_Metal_Workpieces_To_Ensure_Conformance_To_Specifications_Using_Measuring_And_Testing_Devices	Inspect, measure, or test completed metal workpieces to ensure conformance to specifications, using measuring and testing devices.	Inspect, measure, or test completed metal workpieces to ensure conformance to specifications, using measuring and testing devices.	10271	Core
onet.org.ai	Task	Record_Operational_Information_On_Specified_Production_Reports	Record operational information on specified production reports.	Record operational information on specified production reports.	10272	Core
onet.org.ai	Task	Correct_Problems_By_Adjusting_Controls_Or_By_Stopping_Machines_And_Opening_Holding_Devices	Correct problems by adjusting controls or by stopping machines and opening holding devices.	Correct problems by adjusting controls or by stopping machines and opening holding devices.	10270	Core
onet.org.ai	Task	Set_Up_Operate_Or_Tend_Welding_Machines_That_Join_Or_Bond_Components_To_Fabricate_Metal_Products_Or_Assemblies	Set up, operate, or tend welding machines that join or bond components to fabricate metal products or assemblies.	Set up, operate, or tend welding machines that join or bond components to fabricate metal products or assemblies.	10267	Core
onet.org.ai	Task	Select_Torch_Tips_Alloys_Flux_Coil_Tubing_Or_Wire_According_To_Metal_Types_Or_Thicknesses_Data_Charts_Or_Records	Select torch tips, alloys, flux, coil, tubing, or wire, according to metal types or thicknesses, data charts, or records.	Select torch tips, alloys, flux, coil, tubing, or wire, according to metal types or thicknesses, data charts, or records.	10282	Core
onet.org.ai	Task	Lay_Out_Fit_Or_Connect_Parts_To_Be_Bonded_Calculating_Production_Measurements_As_Necessary	Lay out, fit, or connect parts to be bonded, calculating production measurements, as necessary.	Lay out, fit, or connect parts to be bonded, calculating production measurements, as necessary.	10276	Core
onet.org.ai	Task	Prepare_Metal_Surfaces_Or_Workpieces_Using_Hand_Operated_Equipment_Such_As_Grinders_Cutters_Or_Drills	Prepare metal surfaces or workpieces, using hand-operated equipment, such as grinders, cutters, or drills.	Prepare metal surfaces or workpieces, using hand-operated equipment, such as grinders, cutters, or drills.	10284	Core
onet.org.ai	Task	Mark_Weld_Points_And_Positions_Of_Components_On_Workpieces_Using_Rules_Squares_Templates_Or_Scribes	Mark weld points and positions of components on workpieces, using rules, squares, templates, or scribes.	Mark weld points and positions of components on workpieces, using rules, squares, templates, or scribes.	10292	Core
onet.org.ai	Task	Set_Dials_And_Timing_Controls_To_Regulate_Electrical_Current_Gas_Flow_Pressure_Heating_Or_Cooling_Cycles_Or_Shut_Off	Set dials and timing controls to regulate electrical current, gas flow pressure, heating or cooling cycles, or shut-off.	Set dials and timing controls to regulate electrical current, gas flow pressure, heating or cooling cycles, or shut-off.	10286	Core
onet.org.ai	Task	Turn_And_Press_Knobs_And_Buttons_Or_Enter_Operating_Instructions_Into_Computers_To_Adjust_And_Start_Welding_Machines	Turn and press knobs and buttons or enter operating instructions into computers to adjust and start welding machines.	Turn and press knobs and buttons or enter operating instructions into computers to adjust and start welding machines.	10266	Core
onet.org.ai	Task	Assemble_Align_And_Clamp_Workpieces_Into_Holding_Fixtures_To_Bond_Heat_Treat_Or_Solder_Fabricated_Metal_Components	Assemble, align, and clamp workpieces into holding fixtures to bond, heat-treat, or solder fabricated metal components.	Assemble, align, and clamp workpieces into holding fixtures to bond, heat-treat, or solder fabricated metal components.	10275	Core
onet.org.ai	Task	Conduct_Trial_Runs_Before_Welding_Soldering_Or_Brazing_And_Make_Necessary_Adjustments_To_Equipment	Conduct trial runs before welding, soldering, or brazing, and make necessary adjustments to equipment.	Conduct trial runs before welding, soldering, or brazing, and make necessary adjustments to equipment.	10277	Core
onet.org.ai	Task	Give_Directions_To_Other_Workers_Regarding_Machine_Set_Up_And_Use	Give directions to other workers regarding machine set-up and use.	Give directions to other workers regarding machine set-up and use.	10269	Core
onet.org.ai	Task	Clean_Lubricate_Maintain_And_Adjust_Equipment_To_Maintain_Efficient_Operation_Using_Air_Hoses_Cleaning_Fluids_And_Hand_Tools	Clean, lubricate, maintain, and adjust equipment to maintain efficient operation, using air hoses, cleaning fluids, and hand tools.	Clean, lubricate, maintain, and adjust equipment to maintain efficient operation, using air hoses, cleaning fluids, and hand tools.	10285	Core
onet.org.ai	Task	Select_Position_Align_And_Bolt_Jigs_Holding_Fixtures_Guides_Or_Stops_Onto_Machines_Using_Measuring_Instruments_And_Hand_Tools	Select, position, align, and bolt jigs, holding fixtures, guides, or stops onto machines, using measuring instruments and hand tools.	Select, position, align, and bolt jigs, holding fixtures, guides, or stops onto machines, using measuring instruments and hand tools.	10281	Core
onet.org.ai	Task	Remove_Completed_Workpieces_Or_Parts_From_Machinery_Using_Hand_Tools	Remove completed workpieces or parts from machinery, using hand tools.	Remove completed workpieces or parts from machinery, using hand tools.	10279	Core
onet.org.ai	Task	Observe_Meters_Gauges_Or_Machine_Operations_To_Ensure_That_Soldering_Or_Brazing_Processes_Meet_Specifications	Observe meters, gauges, or machine operations to ensure that soldering or brazing processes meet specifications.	Observe meters, gauges, or machine operations to ensure that soldering or brazing processes meet specifications.	10280	Core
onet.org.ai	Task	Transfer_Components_Metal_Products_Or_Assemblies_Using_Moving_Equipment	Transfer components, metal products, or assemblies, using moving equipment.	Transfer components, metal products, or assemblies, using moving equipment.	10290	Core
onet.org.ai	Task	Devise_Or_Build_Fixtures_Or_Jigs_Used_To_Hold_Parts_In_Place_During_Welding_Brazing_Or_Soldering	Devise or build fixtures or jigs used to hold parts in place during welding, brazing, or soldering.	Devise or build fixtures or jigs used to hold parts in place during welding, brazing, or soldering.	10288	Core
onet.org.ai	Task	Add_Chemicals_Or_Materials_To_Workpieces_Or_Machines_To_Facilitate_Bonding_Or_To_Cool_Workpieces	Add chemicals or materials to workpieces or machines to facilitate bonding or to cool workpieces.	Add chemicals or materials to workpieces or machines to facilitate bonding or to cool workpieces.	10291	Supplemental
onet.org.ai	Task	Tend_Auxiliary_Equipment_Used_In_Welding_Processes	Tend auxiliary equipment used in welding processes.	Tend auxiliary equipment used in welding processes.	10287	Supplemental
onet.org.ai	Task	Compute_And_Record_Settings_For_New_Work_Applying_Knowledge_Of_Metal_Properties_Principles_Of_Welding_And_Shop_Mathematics	Compute and record settings for new work, applying knowledge of metal properties, principles of welding, and shop mathematics.	Compute and record settings for new work, applying knowledge of metal properties, principles of welding, and shop mathematics.	10283	Supplemental
onet.org.ai	Task	Anneal_Finished_Workpieces_To_Relieve_Internal_Stress	Anneal finished workpieces to relieve internal stress.	Anneal finished workpieces to relieve internal stress.	10293	Supplemental
onet.org.ai	Task	Load_Or_Feed_Workpieces_Into_Welding_Machines_To_Join_Or_Bond_Components	Load or feed workpieces into welding machines to join or bond components.	Load or feed workpieces into welding machines to join or bond components.	10268	Supplemental
onet.org.ai	Task	Fill_Hoppers_And_Position_Spouts_To_Direct_Flow_Of_Flux_Or_Manually_Brush_Flux_Onto_Seams_Of_Workpieces	Fill hoppers and position spouts to direct flow of flux or manually brush flux onto seams of workpieces.	Fill hoppers and position spouts to direct flow of flux or manually brush flux onto seams of workpieces.	10289	Supplemental
onet.org.ai	Task	Start_Monitor_And_Adjust_Robotic_Welding_Production_Lines	Start, monitor, and adjust robotic welding production lines.	Start, monitor, and adjust robotic welding production lines.	10273	Supplemental
onet.org.ai	Task	Dress_Electrodes_Using_Tip_Dressers_Files_Emery_Cloths_Or_Dressing_Wheels	Dress electrodes, using tip dressers, files, emery cloths, or dressing wheels.	Dress electrodes, using tip dressers, files, emery cloths, or dressing wheels.	10278	Supplemental
onet.org.ai	Task	Immerse_Completed_Workpieces_Into_Water_Or_Acid_Baths_To_Cool_And_Clean_Components	Immerse completed workpieces into water or acid baths to cool and clean components.	Immerse completed workpieces into water or acid baths to cool and clean components.	10294	Supplemental
