$id	$type	$context	name	description	code	hierarchyID
https://apqc.org.ai/Process/17492	https://apqc.org.ai/Process	https://apqc.org.ai	Manage non-conformance	Handling any nonconformance activities or events. Assess the potential impact of the nonconformity. Decide the immediate actions to take. Identify the root causes. Take corrective or preventive action. Ensure future conformance.	17492	13.3.3
https://apqc.org.ai/Process/17493	https://apqc.org.ai/Process	https://apqc.org.ai	Assess potential impact	Analyzing any nonconformance events. Determine the need for corrective and/or preventative action(s). Leverage root-cause analysis, risk exposure, and other evaluations to properly review and approve/reject subsequent actions.	17493	13.3.3.1
https://apqc.org.ai/Process/17494	https://apqc.org.ai/Process	https://apqc.org.ai	Determine immediate action(s)	Initiating immediate corrective, preventative, or no action based upon the impact and likelihood of reoccurrence. Consider cost/benefit, risk exposure, timing, the assignment of responsibility, and other pertinent factors .	17494	13.3.3.2
https://apqc.org.ai/Process/17495	https://apqc.org.ai/Process	https://apqc.org.ai	Identify root cause(s)	Recognizing the reasons that have triggered the nonconformance events or activities. Perform a root-cause analysis through documentary evidence and interviews. Involve the appropriate individuals. Leverage cause analysis and risk assessment.	17495	13.3.3.3
https://apqc.org.ai/Process/17496	https://apqc.org.ai/Process	https://apqc.org.ai	Take corrective or preventative action	Pursuing corrective and preventative activities to eliminate the cause of a detected nonconformity. Define the nonconformity. Communicate and assign responsibility. Identify the appropriate corrective and preventive action. Implement and monitor for reoccurrence. 	17496	13.3.3.4
https://apqc.org.ai/Process/17497	https://apqc.org.ai/Process	https://apqc.org.ai	Close non-conformance	Closing nonconformance. Perform all the final processes related to the nonconformance, including documenting root causes. Document corrective and preventive actions.	17497	13.3.3.5
https://apqc.org.ai/Process/17498	https://apqc.org.ai/Process	https://apqc.org.ai	Implement and maintain the enterprise quality management system (EQMS)	Establishing and administering the software that manages content and business processes for quality and compliance across the value chain. Define the quality strategy. Plan and deploy the EQMS scope, targets, and goals. Identify core process controls and metric. Develop EQMS governance. Assess the performance of EQMS. Encourage improvements in EQMS.	17498	13.3.4
https://apqc.org.ai/Process/17499	https://apqc.org.ai/Process	https://apqc.org.ai	Define the quality strategy	Outlining the strategy for managing enterprise quality. Define and formalize quality techniques and standards. Assign responsibilities for achieving the required quality levels. Standardize the quality maintenance procedure, tools and techniques, recording and reporting, the timing of quality maintenance activities, and the roles and responsibilities for the quality management team.	17499	13.3.4.1
https://apqc.org.ai/Process/17500	https://apqc.org.ai/Process	https://apqc.org.ai	Plan and deploy the EQMS scope, targets, and goals	Establishing and effectively deploying the scope, targets, and goals of EQMS. Define the role of EQMS through nonconformance/corrective and preventive action, compliance/audit management, risk management, failure mode and effects analysis, and statistical process control. Implement EQMS into operational activities. Define the goals and objectives that are to be achieved by the EQMS.	17500	13.3.4.2
https://apqc.org.ai/Process/17501	https://apqc.org.ai/Process	https://apqc.org.ai	Identify core EQMS processes, controls, and metrics	Recognizing and implementing the processes, controls, and metrics for maintenance of EQMS. Define the role of EQMS in failure mode and effects analysis, complaint handling, and advanced product quality planning. Establish the role of EQMS in evaluating metrics such as cost of quality, overall equipment effectiveness, on-time and complete shipments, percentage of products in compliance, and new product introductions.	17501	13.3.4.3
https://apqc.org.ai/Process/17502	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and document EQMS policies, procedures, standards, and measures	Setting the process limits. Gather required information. Align with other documents and processes. Define the document structure.	17502	13.3.4.4
https://apqc.org.ai/Process/17503	https://apqc.org.ai/Process	https://apqc.org.ai	Assess the EQMS performance	Benchmarking current performance in quality metrics that span across the value chain. Identify gaps in performance as compared to industry peers. Identify and implement complementary EQMS capabilities. Enable a continuous improvement environment.	17503	13.3.4.5
https://apqc.org.ai/Process/17504	https://apqc.org.ai/Process	https://apqc.org.ai	Create environment and capability for EQMS improvement(s)	Rewarding excellence in quality. Create and maintain quality partnerships. Maintain talent capabilities and competencies. Incorporate EQMS messaging into communication channels. Transfer proven EQMS methods. Consider factors such as EQMS reviews and gap assessments and the alignment and compatibility of business processes and quality. Adopt Lean principles. 	17504	13.3.4.6
https://apqc.org.ai/Process/17505	https://apqc.org.ai/Process	https://apqc.org.ai	Reward quality excellence	Provisioning rewards for achieving quality excellence. Provide monetary and nonmonetary rewards such as compensation, vacations, gift cards, and reimbursements to employees in in recognition of their services, efforts, and achievements in quality excellence.	17505	13.3.4.6.1
